workerid,proliferate.condition,f0,id,poa,response,slide_number_in_experiment,vot,word,error
19,young,3,pang_F0_3_VOT_1.wav,lab,tense,64,1,pang,
19,young,2,pang_F0_2_VOT_6.wav,lab,lenis,65,6,pang,
19,young,2,pang_F0_2_VOT_7.wav,lab,lenis,66,7,pang,
19,young,6,pang_F0_6_VOT_2.wav,lab,tense,67,2,pang,
19,young,3,pang_F0_3_VOT_5.wav,lab,lenis,68,5,pang,
19,young,4,pang_F0_4_VOT_6.wav,lab,lenis,69,6,pang,
19,young,6,pang_F0_6_VOT_3.wav,lab,tense,70,3,pang,
19,young,8,pang_F0_8_VOT_3.wav,lab,tense,71,3,pang,
19,young,2,pang_F0_2_VOT_4.wav,lab,lenis,72,4,pang,
19,young,2,pang_F0_2_VOT_2.wav,lab,lenis,73,2,pang,
19,young,8,pang_F0_8_VOT_5.wav,lab,asp,74,5,pang,
19,young,5,pang_F0_5_VOT_6.wav,lab,asp,75,6,pang,
19,young,2,pang_F0_2_VOT_5.wav,lab,lenis,76,5,pang,
19,young,1,pang_F0_1_VOT_7.wav,lab,lenis,77,7,pang,
19,young,5,pang_F0_5_VOT_5.wav,lab,asp,78,5,pang,
19,young,5,pang_F0_5_VOT_7.wav,lab,asp,79,7,pang,
19,young,2,pang_F0_2_VOT_1.wav,lab,tense,80,1,pang,
19,young,3,pang_F0_3_VOT_1.wav,lab,tense,82,1,pang,
19,young,6,pang_F0_6_VOT_5.wav,lab,asp,83,5,pang,
19,young,7,pang_F0_7_VOT_4.wav,lab,asp,84,4,pang,
19,young,5,pang_F0_5_VOT_5.wav,lab,lenis,85,5,pang,
19,young,1,pang_F0_1_VOT_1.wav,lab,lenis,86,1,pang,
19,young,3,pang_F0_3_VOT_6.wav,lab,lenis,87,6,pang,
19,young,1,pang_F0_1_VOT_5.wav,lab,lenis,88,5,pang,
19,young,3,pang_F0_3_VOT_3.wav,lab,lenis,89,3,pang,
19,young,4,pang_F0_4_VOT_2.wav,lab,tense,90,2,pang,
19,young,6,pang_F0_6_VOT_2.wav,lab,tense,91,2,pang,
19,young,3,pang_F0_3_VOT_4.wav,lab,lenis,92,4,pang,
19,young,4,pang_F0_4_VOT_6.wav,lab,lenis,93,6,pang,
19,young,7,pang_F0_7_VOT_3.wav,lab,asp,94,3,pang,
19,young,1,pang_F0_1_VOT_3.wav,lab,lenis,95,3,pang,
19,young,8,pang_F0_8_VOT_5.wav,lab,asp,96,5,pang,
19,young,6,pang_F0_6_VOT_4.wav,lab,asp,97,4,pang,
19,young,2,pang_F0_2_VOT_2.wav,lab,lenis,98,2,pang,
19,young,1,pang_F0_1_VOT_7.wav,lab,lenis,99,7,pang,
19,young,6,pang_F0_6_VOT_1.wav,lab,tense,100,1,pang,
19,young,6,pang_F0_6_VOT_6.wav,lab,lenis,101,6,pang,
19,young,7,pang_F0_7_VOT_5.wav,lab,asp,102,5,pang,
19,young,8,pang_F0_8_VOT_8.wav,lab,asp,103,8,pang,
19,young,2,pang_F0_2_VOT_4.wav,lab,lenis,104,4,pang,
19,young,5,pang_F0_5_VOT_2.wav,lab,tense,105,2,pang,
19,young,7,pang_F0_7_VOT_8.wav,lab,asp,106,8,pang,
19,young,4,pang_F0_4_VOT_1.wav,lab,tense,107,1,pang,
19,young,7,pang_F0_7_VOT_6.wav,lab,asp,108,6,pang,
19,young,8,pang_F0_8_VOT_7.wav,lab,asp,109,7,pang,
19,young,8,pang_F0_8_VOT_3.wav,lab,asp,110,3,pang,
19,young,3,pang_F0_3_VOT_8.wav,lab,lenis,111,8,pang,
19,young,2,pang_F0_2_VOT_3.wav,lab,lenis,112,3,pang,
19,young,5,pang_F0_5_VOT_3.wav,lab,tense,113,3,pang,
19,young,3,pang_F0_3_VOT_7.wav,lab,lenis,114,7,pang,
19,young,2,pang_F0_2_VOT_1.wav,lab,lenis,115,1,pang,
19,young,5,pang_F0_5_VOT_7.wav,lab,asp,116,7,pang,
19,young,6,pang_F0_6_VOT_8.wav,lab,asp,117,8,pang,
19,young,2,pang_F0_2_VOT_7.wav,lab,lenis,118,7,pang,
19,young,4,pang_F0_4_VOT_7.wav,lab,lenis,119,7,pang,
19,young,5,pang_F0_5_VOT_4.wav,lab,asp,120,4,pang,
19,young,5,pang_F0_5_VOT_6.wav,lab,asp,121,6,pang,
19,young,3,pang_F0_3_VOT_5.wav,lab,lenis,122,5,pang,
19,young,8,pang_F0_8_VOT_2.wav,lab,tense,123,2,pang,
19,young,6,pang_F0_6_VOT_7.wav,lab,lenis,124,7,pang,
19,young,1,pang_F0_1_VOT_2.wav,lab,lenis,125,2,pang,
19,young,8,pang_F0_8_VOT_1.wav,lab,tense,126,1,pang,
19,young,8,pang_F0_8_VOT_6.wav,lab,asp,127,6,pang,
19,young,5,pang_F0_5_VOT_1.wav,lab,tense,128,1,pang,
19,young,7,pang_F0_7_VOT_1.wav,lab,tense,129,1,pang,
19,young,4,pang_F0_4_VOT_3.wav,lab,asp,130,3,pang,
19,young,4,pang_F0_4_VOT_8.wav,lab,lenis,131,8,pang,
19,young,2,pang_F0_2_VOT_8.wav,lab,lenis,132,8,pang,
19,young,1,pang_F0_1_VOT_6.wav,lab,lenis,133,6,pang,
19,young,2,pang_F0_2_VOT_6.wav,lab,lenis,134,6,pang,
19,young,4,pang_F0_4_VOT_5.wav,lab,lenis,135,5,pang,
19,young,7,pang_F0_7_VOT_7.wav,lab,asp,136,7,pang,
19,young,3,pang_F0_3_VOT_2.wav,lab,lenis,137,2,pang,
19,young,2,pang_F0_2_VOT_5.wav,lab,lenis,138,5,pang,
19,young,5,pang_F0_5_VOT_8.wav,lab,asp,139,8,pang,
19,young,1,pang_F0_1_VOT_4.wav,lab,lenis,140,4,pang,
19,young,4,pang_F0_4_VOT_4.wav,lab,lenis,141,4,pang,
19,young,1,pang_F0_1_VOT_8.wav,lab,lenis,142,8,pang,
19,young,6,pang_F0_6_VOT_3.wav,lab,tense,143,3,pang,
19,young,8,pang_F0_8_VOT_4.wav,lab,tense,144,4,pang,
19,young,7,pang_F0_7_VOT_2.wav,lab,tense,145,2,pang,
19,young,8,pang_F0_8_VOT_2.wav,lab,tense,147,2,pang,
19,young,4,pang_F0_4_VOT_8.wav,lab,lenis,148,8,pang,
19,young,2,pang_F0_2_VOT_6.wav,lab,lenis,149,6,pang,
19,young,4,pang_F0_4_VOT_6.wav,lab,lenis,150,6,pang,
19,young,1,pang_F0_1_VOT_1.wav,lab,lenis,151,1,pang,
19,young,1,pang_F0_1_VOT_5.wav,lab,lenis,152,5,pang,
19,young,3,pang_F0_3_VOT_7.wav,lab,lenis,153,7,pang,
19,young,2,pang_F0_2_VOT_3.wav,lab,lenis,154,3,pang,
19,young,8,pang_F0_8_VOT_4.wav,lab,asp,155,4,pang,
19,young,4,pang_F0_4_VOT_4.wav,lab,lenis,156,4,pang,
19,young,2,pang_F0_2_VOT_1.wav,lab,lenis,157,1,pang,
19,young,3,pang_F0_3_VOT_4.wav,lab,lenis,158,4,pang,
19,young,4,pang_F0_4_VOT_3.wav,lab,lenis,159,3,pang,
19,young,6,pang_F0_6_VOT_3.wav,lab,tense,160,3,pang,
19,young,5,pang_F0_5_VOT_2.wav,lab,tense,161,2,pang,
19,young,3,pang_F0_3_VOT_5.wav,lab,lenis,162,5,pang,
19,young,3,pang_F0_3_VOT_3.wav,lab,lenis,163,3,pang,
19,young,2,pang_F0_2_VOT_8.wav,lab,lenis,164,8,pang,
19,young,6,pang_F0_6_VOT_7.wav,lab,asp,165,7,pang,
19,young,6,pang_F0_6_VOT_6.wav,lab,asp,166,6,pang,
19,young,2,pang_F0_2_VOT_5.wav,lab,lenis,167,5,pang,
19,young,6,pang_F0_6_VOT_4.wav,lab,asp,168,4,pang,
19,young,5,pang_F0_5_VOT_5.wav,lab,lenis,169,5,pang,
19,young,7,pang_F0_7_VOT_2.wav,lab,tense,170,2,pang,
19,young,4,pang_F0_4_VOT_7.wav,lab,lenis,171,7,pang,
19,young,4,pang_F0_4_VOT_2.wav,lab,tense,172,2,pang,
19,young,1,pang_F0_1_VOT_7.wav,lab,lenis,173,7,pang,
19,young,8,pang_F0_8_VOT_1.wav,lab,tense,174,1,pang,
19,young,2,pang_F0_2_VOT_2.wav,lab,lenis,175,2,pang,
19,young,3,pang_F0_3_VOT_2.wav,lab,tense,176,2,pang,
19,young,3,pang_F0_3_VOT_8.wav,lab,lenis,177,8,pang,
19,young,7,pang_F0_7_VOT_1.wav,lab,tense,178,1,pang,
19,young,8,pang_F0_8_VOT_6.wav,lab,asp,179,6,pang,
19,young,5,pang_F0_5_VOT_3.wav,lab,lenis,180,3,pang,
19,young,1,pang_F0_1_VOT_2.wav,lab,lenis,181,2,pang,
19,young,6,pang_F0_6_VOT_1.wav,lab,tense,182,1,pang,
19,young,5,pang_F0_5_VOT_4.wav,lab,lenis,183,4,pang,
19,young,7,pang_F0_7_VOT_4.wav,lab,asp,184,4,pang,
19,young,4,pang_F0_4_VOT_1.wav,lab,tense,185,1,pang,
19,young,5,pang_F0_5_VOT_7.wav,lab,lenis,186,7,pang,
19,young,1,pang_F0_1_VOT_8.wav,lab,lenis,187,8,pang,
19,young,4,pang_F0_4_VOT_5.wav,lab,lenis,188,5,pang,
19,young,8,pang_F0_8_VOT_3.wav,lab,asp,189,3,pang,
19,young,3,pang_F0_3_VOT_6.wav,lab,lenis,190,6,pang,
19,young,1,pang_F0_1_VOT_4.wav,lab,lenis,191,4,pang,
19,young,7,pang_F0_7_VOT_7.wav,lab,asp,192,7,pang,
19,young,2,pang_F0_2_VOT_7.wav,lab,lenis,193,7,pang,
19,young,5,pang_F0_5_VOT_8.wav,lab,asp,194,8,pang,
19,young,6,pang_F0_6_VOT_8.wav,lab,asp,195,8,pang,
19,young,1,pang_F0_1_VOT_6.wav,lab,lenis,196,6,pang,
19,young,7,pang_F0_7_VOT_8.wav,lab,asp,197,8,pang,
19,young,8,pang_F0_8_VOT_7.wav,lab,asp,198,7,pang,
19,young,2,pang_F0_2_VOT_4.wav,lab,lenis,199,4,pang,
19,young,1,pang_F0_1_VOT_3.wav,lab,lenis,200,3,pang,
19,young,3,pang_F0_3_VOT_1.wav,lab,tense,201,1,pang,
19,young,5,pang_F0_5_VOT_1.wav,lab,tense,202,1,pang,
19,young,7,pang_F0_7_VOT_6.wav,lab,lenis,203,6,pang,
19,young,8,pang_F0_8_VOT_5.wav,lab,asp,204,5,pang,
19,young,7,pang_F0_7_VOT_5.wav,lab,asp,205,5,pang,
19,young,7,pang_F0_7_VOT_3.wav,lab,asp,206,3,pang,
19,young,5,pang_F0_5_VOT_6.wav,lab,asp,207,6,pang,
19,young,8,pang_F0_8_VOT_8.wav,lab,asp,208,8,pang,
19,young,6,pang_F0_6_VOT_5.wav,lab,asp,209,5,pang,
19,young,6,pang_F0_6_VOT_2.wav,lab,tense,210,2,pang,
7,young,,check,,true,2,,check1,
7,young,,check,,true,3,,check2,
7,young,,check,,true,4,,check3,
7,young,2,practice,lab,tense,6,2,pang,
7,young,3,practice,lab,asp,7,8,pang,
7,young,8,practice,lab,asp,8,3,pang,
7,young,8,practice,lab,asp,9,8,pang,
7,young,7,practice,lab,tense,10,2,pang,
7,young,4,practice,lab,asp,11,8,pang,
7,young,4,practice,lab,tense,12,2,pang,
7,young,3,practice,lab,asp,13,4,pang,
7,young,2,practice,lab,lenis,14,3,pang,
7,young,5,practice,lab,tense,15,3,pang,
7,young,7,pang_F0_7_VOT_5.wav,lab,asp,17,5,pang,
7,young,3,pang_F0_3_VOT_2.wav,lab,tense,18,2,pang,
7,young,6,pang_F0_6_VOT_8.wav,lab,asp,19,8,pang,
7,young,3,pang_F0_3_VOT_7.wav,lab,asp,20,7,pang,
7,young,1,pang_F0_1_VOT_7.wav,lab,asp,21,7,pang,
7,young,2,pang_F0_2_VOT_3.wav,lab,tense,22,3,pang,
7,young,5,pang_F0_5_VOT_7.wav,lab,asp,23,7,pang,
7,young,1,pang_F0_1_VOT_1.wav,lab,tense,24,1,pang,
7,young,7,pang_F0_7_VOT_4.wav,lab,asp,25,4,pang,
7,young,7,pang_F0_7_VOT_8.wav,lab,asp,26,8,pang,
7,young,6,pang_F0_6_VOT_3.wav,lab,tense,27,3,pang,
7,young,4,pang_F0_4_VOT_1.wav,lab,tense,28,1,pang,
7,young,5,pang_F0_5_VOT_8.wav,lab,asp,29,8,pang,
7,young,4,pang_F0_4_VOT_4.wav,lab,tense,30,4,pang,
7,young,2,pang_F0_2_VOT_2.wav,lab,tense,31,2,pang,
7,young,3,pang_F0_3_VOT_1.wav,lab,tense,32,1,pang,
7,young,7,pang_F0_7_VOT_3.wav,lab,tense,33,3,pang,
7,young,8,pang_F0_8_VOT_3.wav,lab,tense,34,3,pang,
7,young,5,pang_F0_5_VOT_3.wav,lab,tense,35,3,pang,
7,young,8,pang_F0_8_VOT_6.wav,lab,asp,36,6,pang,
7,young,4,pang_F0_4_VOT_3.wav,lab,tense,37,3,pang,
7,young,5,pang_F0_5_VOT_1.wav,lab,tense,38,1,pang,
7,young,8,pang_F0_8_VOT_2.wav,lab,tense,39,2,pang,
7,young,4,pang_F0_4_VOT_7.wav,lab,asp,40,7,pang,
7,young,5,pang_F0_5_VOT_5.wav,lab,asp,41,5,pang,
7,young,1,pang_F0_1_VOT_4.wav,lab,lenis,42,4,pang,
7,young,1,pang_F0_1_VOT_5.wav,lab,lenis,43,5,pang,
7,young,6,pang_F0_6_VOT_4.wav,lab,tense,44,4,pang,
7,young,3,pang_F0_3_VOT_3.wav,lab,tense,45,3,pang,
7,young,1,pang_F0_1_VOT_6.wav,lab,lenis,46,6,pang,
7,young,7,pang_F0_7_VOT_2.wav,lab,tense,47,2,pang,
7,young,3,pang_F0_3_VOT_6.wav,lab,asp,48,6,pang,
7,young,3,pang_F0_3_VOT_4.wav,lab,asp,49,4,pang,
7,young,6,pang_F0_6_VOT_7.wav,lab,asp,50,7,pang,
7,young,3,pang_F0_3_VOT_8.wav,lab,asp,51,8,pang,
7,young,8,pang_F0_8_VOT_7.wav,lab,asp,52,7,pang,
7,young,6,pang_F0_6_VOT_6.wav,lab,asp,53,6,pang,
7,young,7,pang_F0_7_VOT_6.wav,lab,asp,54,6,pang,
7,young,5,pang_F0_5_VOT_6.wav,lab,asp,55,6,pang,
7,young,4,pang_F0_4_VOT_5.wav,lab,asp,56,5,pang,
7,young,8,pang_F0_8_VOT_1.wav,lab,tense,57,1,pang,
7,young,1,pang_F0_1_VOT_2.wav,lab,lenis,58,2,pang,
7,young,7,pang_F0_7_VOT_7.wav,lab,asp,59,7,pang,
7,young,4,pang_F0_4_VOT_6.wav,lab,asp,60,6,pang,
7,young,8,pang_F0_8_VOT_8.wav,lab,asp,61,8,pang,
7,young,2,pang_F0_2_VOT_4.wav,lab,lenis,62,4,pang,
7,young,5,pang_F0_5_VOT_2.wav,lab,tense,63,2,pang,
7,young,6,pang_F0_6_VOT_1.wav,lab,tense,64,1,pang,
7,young,7,pang_F0_7_VOT_1.wav,lab,tense,65,1,pang,
7,young,6,pang_F0_6_VOT_2.wav,lab,tense,66,2,pang,
7,young,2,pang_F0_2_VOT_5.wav,lab,lenis,67,5,pang,
7,young,4,pang_F0_4_VOT_8.wav,lab,asp,68,8,pang,
7,young,1,pang_F0_1_VOT_3.wav,lab,lenis,69,3,pang,
7,young,2,pang_F0_2_VOT_1.wav,lab,tense,70,1,pang,
7,young,2,pang_F0_2_VOT_6.wav,lab,asp,71,6,pang,
7,young,2,pang_F0_2_VOT_7.wav,lab,asp,72,7,pang,
7,young,3,pang_F0_3_VOT_5.wav,lab,asp,73,5,pang,
7,young,8,pang_F0_8_VOT_4.wav,lab,tense,74,4,pang,
7,young,4,pang_F0_4_VOT_2.wav,lab,tense,75,2,pang,
7,young,8,pang_F0_8_VOT_5.wav,lab,asp,76,5,pang,
7,young,5,pang_F0_5_VOT_4.wav,lab,asp,77,4,pang,
7,young,6,pang_F0_6_VOT_5.wav,lab,asp,78,5,pang,
7,young,2,pang_F0_2_VOT_8.wav,lab,lenis,79,8,pang,
7,young,1,pang_F0_1_VOT_8.wav,lab,lenis,80,8,pang,
7,young,3,pang_F0_3_VOT_6.wav,lab,asp,82,6,pang,
7,young,3,pang_F0_3_VOT_3.wav,lab,lenis,83,3,pang,
7,young,8,pang_F0_8_VOT_6.wav,lab,asp,84,6,pang,
7,young,5,pang_F0_5_VOT_8.wav,lab,asp,85,8,pang,
7,young,6,pang_F0_6_VOT_8.wav,lab,asp,86,8,pang,
7,young,4,pang_F0_4_VOT_3.wav,lab,tense,87,3,pang,
7,young,8,pang_F0_8_VOT_8.wav,lab,asp,88,8,pang,
7,young,5,pang_F0_5_VOT_2.wav,lab,tense,89,2,pang,
7,young,2,pang_F0_2_VOT_7.wav,lab,lenis,90,7,pang,
7,young,1,pang_F0_1_VOT_5.wav,lab,lenis,91,5,pang,
7,young,6,pang_F0_6_VOT_5.wav,lab,asp,92,5,pang,
7,young,4,pang_F0_4_VOT_4.wav,lab,tense,93,4,pang,
7,young,2,pang_F0_2_VOT_8.wav,lab,lenis,94,8,pang,
7,young,1,pang_F0_1_VOT_3.wav,lab,lenis,95,3,pang,
7,young,1,pang_F0_1_VOT_8.wav,lab,lenis,96,8,pang,
7,young,3,pang_F0_3_VOT_2.wav,lab,tense,97,2,pang,
7,young,6,pang_F0_6_VOT_6.wav,lab,asp,98,6,pang,
7,young,7,pang_F0_7_VOT_1.wav,lab,tense,99,1,pang,
7,young,2,pang_F0_2_VOT_2.wav,lab,tense,100,2,pang,
7,young,8,pang_F0_8_VOT_1.wav,lab,tense,101,1,pang,
7,young,1,pang_F0_1_VOT_6.wav,lab,lenis,102,6,pang,
7,young,7,pang_F0_7_VOT_6.wav,lab,asp,103,6,pang,
7,young,1,pang_F0_1_VOT_1.wav,lab,tense,104,1,pang,
7,young,1,pang_F0_1_VOT_4.wav,lab,lenis,105,4,pang,
7,young,2,pang_F0_2_VOT_1.wav,lab,tense,106,1,pang,
7,young,7,pang_F0_7_VOT_4.wav,lab,asp,107,4,pang,
7,young,7,pang_F0_7_VOT_7.wav,lab,asp,108,7,pang,
7,young,8,pang_F0_8_VOT_4.wav,lab,tense,109,4,pang,
7,young,5,pang_F0_5_VOT_3.wav,lab,tense,110,3,pang,
7,young,4,pang_F0_4_VOT_2.wav,lab,tense,111,2,pang,
7,young,5,pang_F0_5_VOT_6.wav,lab,asp,112,6,pang,
7,young,8,pang_F0_8_VOT_3.wav,lab,tense,113,3,pang,
7,young,2,pang_F0_2_VOT_6.wav,lab,asp,114,6,pang,
7,young,2,pang_F0_2_VOT_4.wav,lab,lenis,115,4,pang,
7,young,2,pang_F0_2_VOT_5.wav,lab,lenis,116,5,pang,
7,young,7,pang_F0_7_VOT_5.wav,lab,asp,117,5,pang,
7,young,7,pang_F0_7_VOT_8.wav,lab,asp,118,8,pang,
7,young,1,pang_F0_1_VOT_7.wav,lab,lenis,119,7,pang,
7,young,6,pang_F0_6_VOT_4.wav,lab,tense,120,4,pang,
7,young,7,pang_F0_7_VOT_3.wav,lab,tense,121,3,pang,
7,young,6,pang_F0_6_VOT_3.wav,lab,tense,122,3,pang,
7,young,3,pang_F0_3_VOT_7.wav,lab,asp,123,7,pang,
7,young,3,pang_F0_3_VOT_8.wav,lab,asp,124,8,pang,
7,young,2,pang_F0_2_VOT_3.wav,lab,tense,125,3,pang,
7,young,4,pang_F0_4_VOT_5.wav,lab,asp,126,5,pang,
7,young,8,pang_F0_8_VOT_7.wav,lab,asp,127,7,pang,
7,young,3,pang_F0_3_VOT_4.wav,lab,asp,128,4,pang,
7,young,8,pang_F0_8_VOT_5.wav,lab,asp,129,5,pang,
7,young,5,pang_F0_5_VOT_5.wav,lab,asp,130,5,pang,
7,young,5,pang_F0_5_VOT_7.wav,lab,asp,131,7,pang,
7,young,5,pang_F0_5_VOT_1.wav,lab,tense,132,1,pang,
7,young,3,pang_F0_3_VOT_1.wav,lab,tense,133,1,pang,
7,young,4,pang_F0_4_VOT_6.wav,lab,asp,134,6,pang,
7,young,3,pang_F0_3_VOT_5.wav,lab,asp,135,5,pang,
7,young,6,pang_F0_6_VOT_2.wav,lab,tense,136,2,pang,
7,young,1,pang_F0_1_VOT_2.wav,lab,tense,137,2,pang,
7,young,6,pang_F0_6_VOT_1.wav,lab,tense,138,1,pang,
7,young,4,pang_F0_4_VOT_8.wav,lab,asp,139,8,pang,
7,young,5,pang_F0_5_VOT_4.wav,lab,asp,140,4,pang,
7,young,6,pang_F0_6_VOT_7.wav,lab,asp,141,7,pang,
7,young,4,pang_F0_4_VOT_1.wav,lab,tense,142,1,pang,
7,young,8,pang_F0_8_VOT_2.wav,lab,tense,143,2,pang,
7,young,4,pang_F0_4_VOT_7.wav,lab,asp,144,7,pang,
7,young,7,pang_F0_7_VOT_2.wav,lab,tense,145,2,pang,
7,young,5,pang_F0_5_VOT_7.wav,lab,asp,147,7,pang,
7,young,6,pang_F0_6_VOT_4.wav,lab,asp,148,4,pang,
7,young,1,pang_F0_1_VOT_3.wav,lab,lenis,149,3,pang,
7,young,1,pang_F0_1_VOT_5.wav,lab,lenis,150,5,pang,
7,young,6,pang_F0_6_VOT_3.wav,lab,tense,151,3,pang,
7,young,3,pang_F0_3_VOT_7.wav,lab,asp,152,7,pang,
7,young,4,pang_F0_4_VOT_4.wav,lab,asp,153,4,pang,
7,young,3,pang_F0_3_VOT_2.wav,lab,tense,154,2,pang,
7,young,4,pang_F0_4_VOT_1.wav,lab,tense,155,1,pang,
7,young,3,pang_F0_3_VOT_6.wav,lab,asp,156,6,pang,
7,young,5,pang_F0_5_VOT_5.wav,lab,asp,157,5,pang,
7,young,8,pang_F0_8_VOT_3.wav,lab,tense,158,3,pang,
7,young,4,pang_F0_4_VOT_5.wav,lab,asp,159,5,pang,
7,young,6,pang_F0_6_VOT_8.wav,lab,asp,160,8,pang,
7,young,3,pang_F0_3_VOT_1.wav,lab,tense,161,1,pang,
7,young,6,pang_F0_6_VOT_1.wav,lab,tense,162,1,pang,
7,young,2,pang_F0_2_VOT_5.wav,lab,lenis,163,5,pang,
7,young,3,pang_F0_3_VOT_8.wav,lab,asp,164,8,pang,
7,young,3,pang_F0_3_VOT_4.wav,lab,tense,165,4,pang,
7,young,7,pang_F0_7_VOT_2.wav,lab,tense,166,2,pang,
7,young,2,pang_F0_2_VOT_3.wav,lab,asp,167,3,pang,
7,young,8,pang_F0_8_VOT_8.wav,lab,asp,168,8,pang,
7,young,7,pang_F0_7_VOT_1.wav,lab,tense,169,1,pang,
7,young,3,pang_F0_3_VOT_5.wav,lab,lenis,170,5,pang,
7,young,1,pang_F0_1_VOT_1.wav,lab,tense,171,1,pang,
7,young,3,pang_F0_3_VOT_3.wav,lab,lenis,172,3,pang,
7,young,2,pang_F0_2_VOT_2.wav,lab,tense,173,2,pang,
7,young,6,pang_F0_6_VOT_7.wav,lab,asp,174,7,pang,
7,young,7,pang_F0_7_VOT_3.wav,lab,tense,175,3,pang,
7,young,2,pang_F0_2_VOT_1.wav,lab,tense,176,1,pang,
7,young,1,pang_F0_1_VOT_2.wav,lab,tense,177,2,pang,
7,young,1,pang_F0_1_VOT_4.wav,lab,lenis,178,4,pang,
7,young,1,pang_F0_1_VOT_6.wav,lab,lenis,179,6,pang,
7,young,5,pang_F0_5_VOT_4.wav,lab,tense,180,4,pang,
7,young,8,pang_F0_8_VOT_1.wav,lab,tense,181,1,pang,
7,young,1,pang_F0_1_VOT_7.wav,lab,lenis,182,7,pang,
7,young,8,pang_F0_8_VOT_2.wav,lab,tense,183,2,pang,
7,young,5,pang_F0_5_VOT_6.wav,lab,asp,184,6,pang,
7,young,7,pang_F0_7_VOT_8.wav,lab,asp,185,8,pang,
7,young,5,pang_F0_5_VOT_8.wav,lab,asp,186,8,pang,
7,young,8,pang_F0_8_VOT_4.wav,lab,tense,187,4,pang,
7,young,7,pang_F0_7_VOT_7.wav,lab,asp,188,7,pang,
7,young,6,pang_F0_6_VOT_6.wav,lab,asp,189,6,pang,
7,young,2,pang_F0_2_VOT_7.wav,lab,lenis,190,7,pang,
7,young,1,pang_F0_1_VOT_8.wav,lab,lenis,191,8,pang,
7,young,7,pang_F0_7_VOT_5.wav,lab,tense,192,5,pang,
7,young,5,pang_F0_5_VOT_3.wav,lab,tense,193,3,pang,
7,young,4,pang_F0_4_VOT_3.wav,lab,tense,194,3,pang,
7,young,5,pang_F0_5_VOT_1.wav,lab,tense,195,1,pang,
7,young,2,pang_F0_2_VOT_4.wav,lab,lenis,196,4,pang,
7,young,4,pang_F0_4_VOT_8.wav,lab,asp,197,8,pang,
7,young,6,pang_F0_6_VOT_2.wav,lab,tense,198,2,pang,
7,young,6,pang_F0_6_VOT_5.wav,lab,asp,199,5,pang,
7,young,4,pang_F0_4_VOT_2.wav,lab,tense,200,2,pang,
7,young,7,pang_F0_7_VOT_6.wav,lab,asp,201,6,pang,
7,young,8,pang_F0_8_VOT_6.wav,lab,asp,202,6,pang,
7,young,4,pang_F0_4_VOT_7.wav,lab,asp,203,7,pang,
7,young,2,pang_F0_2_VOT_6.wav,lab,asp,204,6,pang,
7,young,8,pang_F0_8_VOT_5.wav,lab,asp,205,5,pang,
7,young,4,pang_F0_4_VOT_6.wav,lab,asp,206,6,pang,
7,young,5,pang_F0_5_VOT_2.wav,lab,tense,207,2,pang,
7,young,7,pang_F0_7_VOT_4.wav,lab,asp,208,4,pang,
7,young,8,pang_F0_8_VOT_7.wav,lab,asp,209,7,pang,
7,young,2,pang_F0_2_VOT_8.wav,lab,lenis,210,8,pang,
22,young,,check,,true,2,,check1,
22,young,,check,,true,3,,check2,
22,young,,check,,true,4,,check3,
22,young,2,practice,lab,tense,6,2,pang,
22,young,3,practice,lab,asp,7,8,pang,
22,young,8,practice,lab,tense,8,3,pang,
22,young,8,practice,lab,asp,9,8,pang,
22,young,7,practice,lab,tense,10,2,pang,
22,young,4,practice,lab,asp,11,8,pang,
22,young,4,practice,lab,tense,12,2,pang,
22,young,3,practice,lab,lenis,13,4,pang,
22,young,2,practice,lab,lenis,14,3,pang,
22,young,5,practice,lab,asp,15,3,pang,
22,young,1,pang_F0_1_VOT_3.wav,lab,lenis,17,3,pang,
22,young,6,pang_F0_6_VOT_6.wav,lab,asp,18,6,pang,
22,young,7,pang_F0_7_VOT_3.wav,lab,asp,19,3,pang,
22,young,5,pang_F0_5_VOT_4.wav,lab,asp,20,4,pang,
22,young,7,pang_F0_7_VOT_7.wav,lab,asp,21,7,pang,
22,young,4,pang_F0_4_VOT_4.wav,lab,asp,22,4,pang,
22,young,2,pang_F0_2_VOT_2.wav,lab,lenis,23,2,pang,
22,young,4,pang_F0_4_VOT_2.wav,lab,tense,24,2,pang,
22,young,6,pang_F0_6_VOT_2.wav,lab,tense,25,2,pang,
22,young,6,pang_F0_6_VOT_4.wav,lab,asp,26,4,pang,
22,young,1,pang_F0_1_VOT_1.wav,lab,tense,27,1,pang,
22,young,1,pang_F0_1_VOT_4.wav,lab,lenis,28,4,pang,
22,young,7,pang_F0_7_VOT_8.wav,lab,asp,29,8,pang,
22,young,3,pang_F0_3_VOT_5.wav,lab,asp,30,5,pang,
22,young,8,pang_F0_8_VOT_2.wav,lab,tense,31,2,pang,
22,young,4,pang_F0_4_VOT_7.wav,lab,asp,32,7,pang,
22,young,7,pang_F0_7_VOT_4.wav,lab,asp,33,4,pang,
22,young,4,pang_F0_4_VOT_3.wav,lab,asp,34,3,pang,
22,young,5,pang_F0_5_VOT_8.wav,lab,asp,35,8,pang,
22,young,8,pang_F0_8_VOT_5.wav,lab,asp,36,5,pang,
22,young,8,pang_F0_8_VOT_6.wav,lab,asp,37,6,pang,
22,young,2,pang_F0_2_VOT_1.wav,lab,tense,38,1,pang,
